query_id,doc_id,method,chunk_id,label_0_1_2,rationale,annotator,status
Q019,DOC04_IUV,recursive,1,1,score=0.257 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Mardiah Realita Eschachasthi Resti Denni Puspa Mira Restu Rahmat Sood Penata Letak: Seta Baehera Indeks Unit Value Ekspo,auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,14,1,"score=0.202 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Bruto (PDB) atas dasar harga konstan, terutama untuk komponen ekspor- impor dalam struktur PDB pengeluaran, dan (b). nil",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,23,1,score=0.202 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: (kode HS 8-digit) dihitung dengan membagi nilai dengan volume untuk setiap bulannya. 4. Penghitungan Indeks HS 2-Digit F,auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,25,1,"score=0.202 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: HS. Selain itu, perubahan indeks unit value pada suatu komoditas dengan kode HS 8-digit yang sama juga dapat berasal dar",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,13,1,"score=0.197 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Indeks Unit Value Tertinggi: Wol, bulu hewan halus atau kasar (HS 51) naik menjadi 119,62, dengan lonjakan 14,81 poin m-",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,16,1,"score=0.197 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Sementara itu, pengumpulan data nilai dan berat komoditas impor berasal dari dokumen Pemberitahuan Impor Barang (PIB) ke",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,15,1,score=0.187 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Masuk atas Barang Impor. Sumber data yang digunakan dalam penghitungan indeks unit value berasal dari hasil kompilasi st,auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,4,1,"score=0.181 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: (2023=100), Januari 2024–Agustus 2025 ……………………... Tabel 2 Indeks Unit Value Ekspor Menurut Kode HS 2 Digit (2023=100), A",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,29,1,"score=0.181 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Agustus 2025 tercatat sebesar 90,26. Nilai tersebut turun 10,96 poin dibandingkan Juli 2025, dan turun 13,38 poin jika d",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,17,1,"score=0.175 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Pada publikasi indeks unit value ekspor-impor, data yang akan disajikan adalah: (a). indeks unit value total ekspor dan ",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,21,1,score=0.175 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: a. Peranan nilai komoditas terpilih terhadap total nilai kelompok/subkelompok minimal 75 persen. b. Jumlah komoditas HS ,auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,6,1,"score=0.171 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: (HS 24); Garam, Belerang, Batu, dan Semen (HS 25); Bijih Logam, Terak, dan Abu (HS 26); Bahan Bakar Mineral (HS 27); ser",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,7,1,"score=0.171 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: (HS 52); Filamen Buatan (HS 54); serta Serat Stapel Buatan (HS 55), Agustus 2024–Agustus 2025 xi DAFTAR GAMBAR vi xii Ha",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,0,1,"score=0.165 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: BADAN PUSAT STATISTIK INDEKS UNIT VALUE EKSPOR-IMPOR AGUSTUS 2025 Volume 1, Nomor 8, 2025 Katalog: 8202001 Indeks Unit V",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,24,1,score=0.164 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Untuk memperoleh indeks bulanan dari keseluruhan kelompok barang maka digunakan rumus sebagai berikut: 𝐼𝑚𝑡= ෍ 𝑗 𝐼𝐹𝑗𝑚𝑡𝑤𝑗𝑚,auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,26,1,"score=0.164 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Pada Agustus 2025 indeks unit value ekspor tercatat sebesar 102,56. Indeks tersebut naik 0,95 poin dibandingkan Juli 202",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,30,1,"score=0.164 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Untuk indeks unit value impor kelompok migas pada Agustus 2025 nilainya sebesar 86,39; mengalami peningkatan sebesar 0,3",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,32,1,"score=0.164 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Indeks unit value impor instrumen musik dan bagiannya (HS 92) mengalami penurunan menjadi 84,89 atau 13,59 poin lebih re",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,27,1,"score=0.159 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Indeks unit value ekspor produk berbagai makanan olahan (HS 21) pada Agustus 2025 tercatat sebesar 144,97. Angka ini men",auto,auto_labeled_needs_validation
Q019,DOC04_IUV,recursive,31,1,"score=0.159 hits=1/4 pages=[?] page_match=False ev_type=table_of_contents | preview: Agustus 2025 dan Agustus 2024, indeks unit value impor HS 51 naik 25,34 poin. PENDAHULUAN INDEKS UNIT VALUE EKSPOR-IMPOR",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,49,2,"score=0.637 hits=5/5 pages=[48] page_match=False ev_type=table_of_contents | preview: Tabel 3 Indeks Unit Value Impor Total, Migas, dan Nonmigas (2023=100), Januari 2024–Agustus 2025  https://www.bps.go.id  [PROMOTED: best candidate, no strict label-2 found]",auto,auto_labeled_promoted_needs_validation
Q020,DOC04_IUV,element,27,1,"score=0.557 hits=4/5 pages=[29] page_match=False ev_type=table_of_contents | preview: Indeks Unit Value Impor, Agustus 2025  Pada Agustus 2025, indeks unit value impor tercatat sebesar 91,22. Jika dibanding",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,10,1,"score=0.525 hits=4/5 pages=[14] page_match=False ev_type=table_of_contents | preview: DAFTAR GAMBAR  Gambar 10  Perkembangan Indeks Unit Value Ekspor Kain Kempa, Benang Khusus, dan Benang Pintal (HS 56); Ka",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,4,1,"score=0.523 hits=3/5 pages=[7,9] page_match=False ev_type=table_of_contents | preview: Kata Pengantar  Dengan penuh syukur dan rasa bangga, kami umumkan terbitnya publikasi Indeks Unit Value Ekspor-Impor Agu",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,9,1,"score=0.499 hits=3/5 pages=[13] page_match=False ev_type=table_of_contents | preview: DAFTAR GAMBAR  Halaman  Gambar 1 Infografis Indeks Unit Value Ekspor-Impor (2023=100), Agustus 2025 xv Gambar 2 Perkemba",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,14,1,"score=0.462 hits=3/5 pages=[20] page_match=False ev_type=table_of_contents | preview: I. PENDAHULUAN  Sementara itu, pengumpulan data nilai dan berat komoditas impor berasal dari dokumen Pemberitahuan Impor",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,19,1,"score=0.453 hits=3/5 pages=[23,24] page_match=False ev_type=table_of_contents | preview: 2. Pemilihan Sampel Komoditas  Pemilihan sampel komoditas HS 8-digit dilakukan untuk setiap kelompok/subkelompok komodit",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,20,1,"score=0.438 hits=3/5 pages=[24,25] page_match=False ev_type=table_of_contents | preview: INDEKS UNIT VALUE EKSPOR-IMPOR, AGUSTUS 2025  PENDAHULUAN  In Pe.  Sementara itu, hasil dari tahapan pemilihan sampel ko",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,40,1,"score=0.430 hits=3/5 pages=[45] page_match=False ev_type=table_of_contents | preview: Tabel 1 Indeks Unit Value Ekspor Total, Migas, dan Nonmigas (2023=100), Januari 2024–Agustus 2025  September  November  ",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,28,1,"score=0.391 hits=3/5 pages=[30] page_match=False ev_type=table_of_contents | preview: Indeks Unit Value Impor, Agustus 2025  Peningkatan terbesar selanjutnya adalah serealia (HS 10) yang indeksnya mengalami",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,24,1,"score=0.358 hits=2/5 pages=[27] page_match=False ev_type=table_of_contents | preview: Indeks Unit Value Ekspor, Agustus 2025  Selama tahun 2024, indeks unit value ekspor tercatat sebesar 96,82 atau mengalam",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,25,1,"score=0.311 hits=2/5 pages=[28] page_match=False ev_type=table_of_contents | preview: Indeks Unit Value Ekspor, Agustus 2025  Indeks unit value ekspor produk seng dan barang daripadanya (HS 79) pada Agustus",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,6,1,score=0.229 hits=1/5 pages=[9] page_match=False ev_type=table_of_contents | preview: https://www.bps.go.id 1. Penentuan Tahun Dasar ……………………………………………… 2. Pemilihan Sampel Komoditas ……………………………………….. 3. Pen,auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,7,1,"score=0.224 hits=0/5 pages=[9,11] page_match=True ev_type=table_of_contents | preview: DAFTAR ISI Indeks Unit Value Ekspor-Impor, Agustus 2025 Volume 1, Nomor 8, 2025  DAFTAR ISI………………………………………………………………………. ",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,12,1,"score=0.199 hits=1/5 pages=[17] page_match=False ev_type=table_of_contents | preview: INDEKS UNIT VALUE EKSPOR-IMPOR, AGUSTUS 2025 Tahun Dasar 2023  xv  Total  Total",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,35,1,"score=0.199 hits=1/5 pages=[37,38] page_match=False ev_type=table_of_contents | preview: GAMBAR-GAMBAR  19  https://www.bps.go.id  Gambar 16 Perkembangan Indeks Unit Value Impor Binatang Hidup (HS 01); Daging ",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,36,1,"score=0.199 hits=1/5 pages=[38,39,40] page_match=False ev_type=table_of_contents | preview: INDEKS UNIT VALUE EKSPOR-IMPOR, AGUSTUS 2025  https://www.bps.go.id  Gambar 19 Perkembangan Indeks Unit Value Impor Berb",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,37,1,"score=0.199 hits=1/5 pages=[40,41,42] page_match=False ev_type=table_of_contents | preview: INDEKS UNIT VALUE EKSPOR-IMPOR, AGUSTUS 2025  https://www.bps.go.id  Gambar 23 Perkembangan Indeks Unit Value Impor Fila",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,38,1,"score=0.199 hits=1/5 pages=[42,43,45] page_match=False ev_type=table_of_contents | preview: INDEKS UNIT VALUE EKSPOR-IMPOR, AGUSTUS 2025  https://www.bps.go.id  Gambar 26 Perkembangan Indeks Unit Value Impor Berb",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,46,1,"score=0.199 hits=1/5 pages=[47] page_match=False ev_type=table_of_contents | preview: INDEKS UNIT VALUE EKSPOR-IMPOR, AGUSTUS 2025  Total  Ekspor  INDEKS UNIT VALUE EKSPOR-IMPOR, Februari 2025",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,element,48,1,"score=0.159 hits=3/5 pages=[48] page_match=False ev_type=table_of_contents [TABLE]| preview: Bulan Total Impor 2024 2025 2024 Migas 2025 Nonmigas 2024 2025 (1) (2) (3) (4) (5) (6) (7) Januari 94,47 93,38 95,22 90,",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,8,2,score=0.653 hits=5/5 pages=[?] page_match=False ev_type=table_of_contents | preview: GAMBAR-GAMBAR ………………………………………………………… V. TABEL-TABEL ……………………………………………………………….. DAFTAR PUSTAKA ……………………………………………………………...,auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,9,2,"score=0.588 hits=4/5 pages=[?] page_match=False ev_type=table_of_contents | preview: DAFTAR TABEL Halaman Gambar 1 Infografis Indeks Unit Value Ekspor-Impor (2023=100), Agustus xv Gambar 2 Perkembangan Ind",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,1,2,"score=0.484 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Di samping memuat metodologi penghitungan indeks, publikasi ini juga menyajikan grafik dan tabel indeks unit value ekspo",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,49,1,"score=0.461 hits=5/5 pages=[?] page_match=False ev_type=table_of_contents [TABLE]| preview: Nilai indeks unit value impor komoditas tersebut mengalami penurunan sebesar 17,40 poin dibandingkan Agustus 2024 yang s",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,16,1,score=0.430 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: indeks unit value total ekspor dan impor; (b). indeks unit value ekspor dan impor menurut kelompok migas dan nonmigas. K,auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,44,1,"score=0.430 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Jika dilihat menurut jenisnya, secara month to month indeks unit value impor kelompok migas dan nonmigas sama-sama menga",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,45,1,"score=0.414 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Sementara itu, indeks unit value impor kelompok nonmigas pada Agustus 2025 sebesar 92,44; mengalami peningkatan 2,74 poi",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,46,1,score=0.391 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Kelompok komoditas nonmigas yang indeksnya mengalami peningkatan tertinggi pada Agustus 2025 dibandingkan dengan Juli 20,auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,48,1,"score=0.391 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Sementara itu, kelompok komoditas nonmigas yang indeksnya mengalami penurunan terdalam pada Agustus 2025 dibandingkan de",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,27,1,"score=0.367 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Termasuk didalamnya kelompok HS 47, 71, 75, dan 84 yang dimasukkan kedalam sampel. Meskipun share nilai sampel yang mewa",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,35,1,"score=0.334 hits=2/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Kemudian, jika dibandingkan Agustus 2024, indeks unit value ekspor Agustus 2025 mengalami peningkatan sebesar 1,00 poin.",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,43,1,"score=0.334 hits=2/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Sementara itu, jika indeks unit value Agustus 2025 dibandingkan dengan Agustus 2024 yang sebesar 94,56 maka nilainya men",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,36,1,"score=0.287 hits=2/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Pada Agustus 2025, komoditas ekspor nonmigas yang mencatat kenaikan tertinggi dalam indeks unit value dibandingkan Juli ",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,38,1,"score=0.287 hits=2/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Jika dibandingkan dengan Agustus 2024, indeks unit value komoditas tersebut tercatat mengalami peningkatan 16,35 poin. I",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,26,1,score=0.263 hits=2/5 pages=[?] page_match=False ev_type=table_of_contents | preview: b. Jumlah komoditas HS 8-digit dalam suatu kelompok/subkelompok komoditas minimal ada 4 komoditas. Sehubungan dengan ada,auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,25,1,"score=0.214 hits=1/5 pages=[?] page_match=False ev_type=table_of_contents | preview: II. METODOLOGI PENDAHULUAN INDEKS UNIT VALUE EKSPOR-IMPOR, AGUSTUS 2025 c. Nilai Closeness Percentage (CP) komoditas eks",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,47,1,"score=0.207 hits=1/5 pages=[?] page_match=False ev_type=table_of_contents | preview: PENDAHULUAN INDEKS UNIT VALUE EKSPOR-IMPOR, AGUSTUS 2025 Peningkatan terbesar selanjutnya adalah serealia (HS 10) yang i",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,42,1,"score=0.183 hits=1/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Indeks Unit Value Impor, Agustus 2025 Pada Agustus 2025, indeks unit value impor tercatat sebesar 91,22. Jika dibandingk",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,semantic_maxmin,7,1,"score=0.175 hits=1/5 pages=[?] page_match=False ev_type=table_of_contents | preview: 2. Indeks Unit Value Impor, Agustus 2025 …………………………….. IV.",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,4,2,"score=0.653 hits=5/5 pages=[?] page_match=False ev_type=table_of_contents | preview: (2023=100), Januari 2024–Agustus 2025 ……………………... Tabel 2 Indeks Unit Value Ekspor Menurut Kode HS 2 Digit (2023=100), A",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,3,2,score=0.573 hits=4/5 pages=[?] page_match=False ev_type=table_of_contents | preview: vii DAFTAR TABEL………………………………………………………………….. ix DAFTAR GAMBAR……………………………………………………... xi INFOGRAFIS……………………………………………………………,auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,29,2,"score=0.557 hits=4/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Agustus 2025 tercatat sebesar 90,26. Nilai tersebut turun 10,96 poin dibandingkan Juli 2025, dan turun 13,38 poin jika d",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,32,1,"score=0.518 hits=4/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Indeks unit value impor instrumen musik dan bagiannya (HS 92) mengalami penurunan menjadi 84,89 atau 13,59 poin lebih re",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,8,1,score=0.510 hits=4/5 pages=[?] page_match=False ev_type=table_of_contents | preview: 69); Kaca dan Barang dari Kaca (HS 70); Logam Mulia dan Perhiasan/Permata (HS 71); Besi dan Baja (HS 72); serta Tembaga ,auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,9,1,"score=0.510 hits=4/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Gambar 15 Perkembangan Indeks Unit Value Impor Menurut Total, Migas, dan Nonmigas, Agustus 2024–Agustus 2025 Gambar 16 P",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,13,1,"score=0.510 hits=4/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Indeks Unit Value Tertinggi: Wol, bulu hewan halus atau kasar (HS 51) naik menjadi 119,62, dengan lonjakan 14,81 poin m-",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,1,1,score=0.493 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Mardiah Realita Eschachasthi Resti Denni Puspa Mira Restu Rahmat Sood Penata Letak: Seta Baehera Indeks Unit Value Ekspo,auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,22,1,"score=0.477 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: METODOLOGI Sementara itu, hasil dari tahapan pemilihan sampel komoditas impor: a. Jumlah komoditas menurut HS 8-digit ya",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,17,1,"score=0.462 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Pada publikasi indeks unit value ekspor-impor, data yang akan disajikan adalah: (a). indeks unit value total ekspor dan ",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,51,1,"score=0.437 hits=5/5 pages=[?] page_match=False ev_type=table_of_contents [TABLE]| preview: 93,45 83,52 102,13 102,44 92,99 98,79 99,31 102,30 101,80 96,29 97,16 91,48 88,24 92,48 103,32 91,97 96,59 98,07 103,97 ",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,30,1,"score=0.430 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Untuk indeks unit value impor kelompok migas pada Agustus 2025 nilainya sebesar 86,39; mengalami peningkatan sebesar 0,3",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,12,1,score=0.406 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Gambar 25 Perkembangan Indeks Unit Value Impor Besi dan Baja (HS 72); Tembaga dan Barang Daripadanya (HS 74); Aluminium ,auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,31,1,"score=0.391 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Agustus 2025 dan Agustus 2024, indeks unit value impor HS 51 naik 25,34 poin. PENDAHULUAN INDEKS UNIT VALUE EKSPOR-IMPOR",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,21,1,score=0.367 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents | preview: a. Peranan nilai komoditas terpilih terhadap total nilai kelompok/subkelompok minimal 75 persen. b. Jumlah komoditas HS ,auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,26,1,"score=0.334 hits=2/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Pada Agustus 2025 indeks unit value ekspor tercatat sebesar 102,56. Indeks tersebut naik 0,95 poin dibandingkan Juli 202",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,28,1,"score=0.311 hits=2/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Sementara itu, penurunan terdalam indeks unit value ekspor nonmigas pada Agustus 2025 dibandingkan Juli 2025 tercatat pa",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,38,1,"score=0.310 hits=4/5 pages=[?] page_match=False ev_type=table_of_contents [TABLE]| preview: 50,00 70,00 90,00 110,00 130,00 150,00 170,00 190,00 210,00 230,00 250,00 HS 69 HS 70 HS 71 HS 72 HS 74 60,00 70,00 80,0",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,39,1,"score=0.310 hits=4/5 pages=[?] page_match=False ev_type=table_of_contents [TABLE]| preview: HS 92 HS 94 HS 95 HS 96 80,00 85,00 90,00 95,00 100,00 105,00 Total Migas Nonmigas INDEKS UNIT VALUE EKSPOR-IMPOR, AGUST",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,52,1,"score=0.310 hits=4/5 pages=[?] page_match=False ev_type=table_of_contents [TABLE]| preview: Januari 2024–Agustus 2025 Bulan Total Impor Migas Nonmigas Januari 94,47 93,38 95,22 90,45 94,29 94,14 Februari 95,46 96",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,33,1,"score=0.253 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents [TABLE]| preview: GAMBAR-GAMBAR IV. GAMBAR–GAMBAR Gambar 2 Perkembangan Indeks Unit Value Ekspor Menurut Total, Migas, dan Nonmigas, Agust",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,44,1,"score=0.253 hits=3/5 pages=[?] page_match=False ev_type=table_of_contents [TABLE]| preview: Penerangan (HS 94); dan Berbagai Barang Buatan Pabrik (HS 96), Agustus 2024–Agustus 2025 70,00 80,00 90,00 100,00 110,00",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,20,1,score=0.246 hits=1/5 pages=[?] page_match=False ev_type=table_of_contents | preview: Syarat terpilihnya suatu komoditas masuk dalam sampel penghitungan indeks unit value ekspor-impor adalah sebagai berikut,auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,10,1,"score=0.199 hits=1/5 pages=[?] page_match=False ev_type=table_of_contents | preview: 17); Olahan dari Tepung (HS 19); Olahan dari Sayuran, Buah, dan Kacang (HS 20), Agustus 2024–Agustus 2025 xiii Halaman G",auto,auto_labeled_needs_validation
Q020,DOC04_IUV,recursive,11,1,"score=0.199 hits=1/5 pages=[?] page_match=False ev_type=table_of_contents | preview: 40); serta Jangat dan Kulit Mentah/Samak (HS 41), Agustus 2024–Agustus 2025 Gambar 22 Perkembangan Indeks Unit Value Imp",auto,auto_labeled_needs_validation
Q021,DOC05_LNPRT,element,6,2,"score=0.607 hits=2/3 pages=[7,8] page_match=True ev_type=paragraph | preview: KATA PENGANTAR  Publikasi Neraca Lembaga Nonprofit yang Melayani Rumah Tangga (LNPRT) Indonesia 2022–2024 merupakan publ",auto,auto_labeled_needs_validation
Q021,DOC05_LNPRT,element,33,1,score=0.442 hits=2/3 pages=[27] page_match=False ev_type=paragraph | preview: 1.2 OUTLINE  Publikasi Neraca Lembaga Nonprofit yang Melayani Rumah Tangga (LNPRT) 2022–2024 disajikan dalam tiga bab ya,auto,auto_labeled_needs_validation
Q021,DOC05_LNPRT,element,35,1,"score=0.407 hits=2/3 pages=[27] page_match=False ev_type=paragraph | preview: • PENDAHULUAN  •  Describe existence of NPI in general and NPISH specifically as a national economic actor, reason why N",auto,auto_labeled_needs_validation
Q021,DOC05_LNPRT,element,59,1,"score=0.407 hits=2/3 pages=[38] page_match=False ev_type=paragraph | preview: 2.3 PELAKU LNPRT DI INDONESIA  Jenis pelaku dalam Neraca LNPRT 2022–2024 terbagi menjadi enam, yaitu Organisasi Kemasyar",auto,auto_labeled_needs_validation
Q021,DOC05_LNPRT,element,104,1,"score=0.407 hits=2/3 pages=[73,74,75,76,77] page_match=False ev_type=paragraph | preview: BIBLIOGRAPHY  Eurostat. (2020). Essential SNA: Building The Basics. Luxembourg. United Nations. (1968). System of Nation",auto,auto_labeled_needs_validation
Q021,DOC05_LNPRT,element,112,1,"score=0.407 hits=2/3 pages=[78,79] page_match=False ev_type=paragraph | preview: BIBLIOGRAPHY  Catatan/Note:  * Angka sementara/preliminary figures ** Angka sangat sementara/very preliminary figures  5",auto,auto_labeled_needs_validation
Q021,DOC05_LNPRT,element,119,1,"score=0.407 hits=2/3 pages=[80] page_match=False ev_type=paragraph | preview: Neraca Modal dan Keuangan LNPRT Menurut Penggunaan (persen), 2022–2024  https://www.bps.go.id  Catatan/Note: Pelaku LNPR",auto,auto_labeled_needs_validation
Q021,DOC05_LNPRT,element,123,1,score=0.407 hits=2/3 pages=[82] page_match=False ev_type=paragraph | preview: Lanjutan Tabel/Continued Table 2.1  https://www.bps.go.id  Catatan/Note: Pelaku LNPRT/NPISHs Actors :  3. Organisasi Pro,auto,auto_labeled_needs_validation
Q021,DOC05_LNPRT,element,127,1,"score=0.407 hits=2/3 pages=[84] page_match=False ev_type=paragraph | preview: Lanjutan Tabel/Continued Table 2.2  https://www.bps.go.id  Total  100,00  100,00  100,00  100,00  Catatan/Note: Pelaku L",auto,auto_labeled_needs_validation
Q021,DOC05_LNPRT,element,132,1,score=0.407 hits=2/3 pages=[86] page_match=False ev_type=paragraph | preview: Lanjutan Tabel/Continued Table 2.3  https://www.bps.go.id  Catatan/Note: Pelaku LNPRT/NPISHs Actors :  1. Organisasi Kem,auto,auto_labeled_needs_validation
Q021,DOC05_LNPRT,element,138,1,score=0.407 hits=2/3 pages=[88] page_match=False ev_type=paragraph | preview: Lanjutan Tabel/Continued Table 2.4  https://www.bps.go.id  Penjumlahan neto  Net lending/borrrowing  Catatan/Note: Pelak,auto,auto_labeled_needs_validation
